Parametro,Fuente,Anio,Mes,Cve_OOAD,Nombre_OOAD,Cve_Presupuestal,Nombre_Unidad,Sexo,Grupo_edad,Dato
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,8
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,21
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,18
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,25
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,44
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,48
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,58
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,58
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,42
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,43
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,17
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,8
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,8
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,9
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,5
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,8
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,2
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,12
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,4
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,13
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,24
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,15
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,28
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,24
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,18
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,18
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,8
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,5
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,2
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,1
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,3
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,5
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,7
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,6
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,9
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,14
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,12
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,20
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,33
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,30
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,34
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,24
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,25
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,9
Consulta_MF,SUI27,2021,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,3
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,00 a 04,41
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,05 a 09,245
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,10 a 14,884
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,15 a 19,1312
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,20 a 24,1854
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,25 a 29,3168
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,30 a 34,5933
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,35 a 39,11296
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,40 a 44,20253
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,45 a 49,35137
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,50 a 54,46812
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,55 a 59,55641
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,60 a 64,61384
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,65 a 69,55740
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,70 a 74,41488
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,75 a 79,26113
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,80 a 84,14217
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,0,85 y mas,7767
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,00 a 04,19
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,05 a 09,105
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,10 a 14,382
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,15 a 19,591
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,20 a 24,867
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,25 a 29,1420
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,30 a 34,2681
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,35 a 39,4971
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,40 a 44,8496
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,45 a 49,14227
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,50 a 54,18436
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,55 a 59,21273
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,60 a 64,24771
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,65 a 69,23426
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,70 a 74,17773
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,75 a 79,11096
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,80 a 84,5835
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,1,85 y mas,2959
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,00 a 04,22
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,05 a 09,140
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,10 a 14,502
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,15 a 19,721
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,20 a 24,987
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,25 a 29,1748
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,30 a 34,3252
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,35 a 39,6325
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,40 a 44,11757
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,45 a 49,20910
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,50 a 54,28376
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,55 a 59,34368
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,60 a 64,36613
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,65 a 69,32314
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,70 a 74,23715
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,75 a 79,15017
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,80 a 84,8382
Consulta_MF,SUI27,2021,4,00,Nacional,00,Total Nacional,2,85 y mas,4808
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,00 a 04,5
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,05 a 09,50
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,10 a 14,158
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,15 a 19,162
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,20 a 24,188
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,25 a 29,262
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,30 a 34,455
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,35 a 39,802
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,40 a 44,1295
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,45 a 49,2125
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,50 a 54,2682
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,55 a 59,3115
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,60 a 64,3429
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,65 a 69,3214
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,70 a 74,2497
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,75 a 79,1438
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,80 a 84,817
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,0,85 y mas,496
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,00 a 04,4
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,05 a 09,19
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,10 a 14,75
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,15 a 19,87
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,20 a 24,86
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,25 a 29,132
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,30 a 34,197
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,35 a 39,354
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,40 a 44,589
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,45 a 49,937
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,50 a 54,1158
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,55 a 59,1190
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,60 a 64,1454
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,65 a 69,1425
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,70 a 74,1112
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,75 a 79,638
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,80 a 84,352
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,1,85 y mas,185
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,00 a 04,1
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,05 a 09,31
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,10 a 14,83
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,15 a 19,75
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,20 a 24,102
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,25 a 29,130
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,30 a 34,258
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,35 a 39,448
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,40 a 44,706
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,45 a 49,1188
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,50 a 54,1524
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,55 a 59,1925
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,60 a 64,1975
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,65 a 69,1789
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,70 a 74,1385
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,75 a 79,800
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,80 a 84,465
Consulta_MF,SUI27,2021,4,14,Jalisco,14,Total OOAD,2,85 y mas,311
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,3
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,16
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,7
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,8
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,8
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,12
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,28
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,24
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,23
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,40
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,42
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,46
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,50
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,43
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,30
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,9
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,9
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,1
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,11
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,6
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,5
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,5
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,5
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,13
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,8
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,10
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,22
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,16
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,21
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,23
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,16
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,10
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,1
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,4
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,2
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,5
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,1
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,3
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,7
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,15
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,16
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,13
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,18
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,26
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,25
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,27
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,27
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,20
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,8
Consulta_MF,SUI27,2021,4,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,5
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,00 a 04,39
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,05 a 09,281
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,10 a 14,1002
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,15 a 19,1559
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,20 a 24,2125
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,25 a 29,3787
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,30 a 34,6864
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,35 a 39,13177
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,40 a 44,23572
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,45 a 49,40652
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,50 a 54,54019
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,55 a 59,63714
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,60 a 64,70138
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,65 a 69,63835
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,70 a 74,47206
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,75 a 79,30269
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,80 a 84,16644
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,0,85 y mas,9213
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,00 a 04,24
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,05 a 09,136
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,10 a 14,442
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,15 a 19,735
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,20 a 24,1008
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,25 a 29,1724
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,30 a 34,3207
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,35 a 39,5884
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,40 a 44,10023
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,45 a 49,16526
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,50 a 54,21343
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,55 a 59,24456
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,60 a 64,28048
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,65 a 69,26985
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,70 a 74,20240
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,75 a 79,12802
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,80 a 84,6992
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,1,85 y mas,3528
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,00 a 04,15
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,05 a 09,145
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,10 a 14,560
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,15 a 19,824
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,20 a 24,1117
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,25 a 29,2063
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,30 a 34,3657
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,35 a 39,7293
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,40 a 44,13549
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,45 a 49,24126
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,50 a 54,32676
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,55 a 59,39258
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,60 a 64,42090
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,65 a 69,36850
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,70 a 74,26966
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,75 a 79,17467
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,80 a 84,9652
Consulta_MF,SUI27,2021,5,00,Nacional,00,Total Nacional,2,85 y mas,5685
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,00 a 04,9
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,05 a 09,51
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,10 a 14,163
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,15 a 19,184
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,20 a 24,198
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,25 a 29,280
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,30 a 34,522
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,35 a 39,882
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,40 a 44,1508
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,45 a 49,2408
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,50 a 54,3103
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,55 a 59,3434
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,60 a 64,3674
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,65 a 69,3460
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,70 a 74,2509
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,75 a 79,1501
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,80 a 84,820
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,0,85 y mas,492
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,00 a 04,6
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,05 a 09,22
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,10 a 14,75
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,15 a 19,100
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,20 a 24,100
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,25 a 29,128
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,30 a 34,233
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,35 a 39,385
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,40 a 44,633
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,45 a 49,1080
Consulta_MF,SUI27,2021,5,14,Jalisco,14,Total OOAD,1,50 a 54,1317
