PERIODO,SEMEPI,NIVEL,descnivel,RAMO,descramo,LISTDX,CVEDX,descdx,TIP_SEXO,descsexo,GEDAD,descgedad,DURACI,NDIAS,FREC,TRABAJADOR
2019,9,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,5.66666666666666666666666666666666666667,17,3,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,2,20 a 29,3.25,13,4,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,3,30 a 39,1,1,1,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,4,40 a 49,3,6,2,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,25,325,13,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,6,6,1,IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,14.62162162162162162162162162162162162162,541,37,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,26.5,53,2,IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,44.96052631578947368421052631578947368421,3417,76,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,37.54954954954954954954954954954954954955,4168,111,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,10,10,1,IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,53.14705882352941176470588235294117647059,1807,34,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,34,102,3,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,15.57142857142857142857142857142857142857,109,7,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,18.08695652173913043478260869565217391304,416,23,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,22.7,908,40,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,9,18,2,IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,26.8,1206,45,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,34,34,1,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,6,48,8,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,7.77777777777777777777777777777777777778,70,9,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,14.14285714285714285714285714285714285714,198,14,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,25.21739130434782608695652173913043478261,580,23,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,17,17,1,IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,39,39,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,57.66666666666666666666666666666666666667,1557,27,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,13.8,138,10,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,1,00 a 19,6,6,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,1.5,3,2,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,12.85714285714285714285714285714285714286,90,7,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,4,40 a 49,8.5,34,4,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,5,10,2,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,6,60 a 69,1,3,3,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,3,30 a 39,5,5,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,145,145,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,34.83333333333333333333333333333333333333,209,6,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,26,208,8,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,23,23,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,36,36,1,IMSS
2019,10,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,2,20 a 29,2,2,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,3,30 a 39,3.66666666666666666666666666666666666667,11,3,No IMSS
2019,9,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,2,Mujer,4,40 a 49,1,1,1,No IMSS
2019,10,99,Nacional,3,Maternidad,2,136,Diabetes mellitus en el embarazo,2,Mujer,3,30 a 39,84,84,1,No IMSS
2019,10,99,Nacional,3,Maternidad,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,84,84,1,No IMSS
2019,10,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,133.5,267,2,No IMSS
2019,10,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,161,161,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,16.2,162,10,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,15.9,477,30,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,33,66,2,IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,37.3950617283950617283950617283950617284,3029,81,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,5,5,1,IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,55.79207920792079207920792079207920792079,5635,101,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,174,348,2,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,35.9,1077,30,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,90.5,181,2,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,1,00 a 19,3,3,1,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,2,14,7,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,2,2,1,IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,15.04761904761904761904761904761904761905,316,21,No IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,1,2,2,IMSS
2019,10,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,14.72916666666666666666666666666666666667,707,48,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,22.2,1554,70,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,18.75,75,4,IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,40.89010989010989010989010989010989010989,3721,91,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,48.89285714285714285714285714285714285714,1369,28,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,4,4,1,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,5.33333333333333333333333333333333333333,16,3,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,12,36,3,IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,28.92857142857142857142857142857142857143,405,14,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,22.33333333333333333333333333333333333333,603,27,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,176,176,1,IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,22.29411764705882352941176470588235294118,758,34,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,37.75,302,8,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,1,Hombre,5,50 a 59,2.5,5,2,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,4,40 a 49,46.5,93,2,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,12.66666666666666666666666666666666666667,38,3,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,6,60 a 69,48.25,193,4,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,10,10,1,No IMSS
2019,12,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,5,50 a 59,7,7,1,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,7,7,1,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,35,105,3,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,14,42,3,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,20,80,4,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,41.25,165,4,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,7,7,1,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,56,112,2,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,3,3,1,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,5,5,1,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,34.16666666666666666666666666666666666667,205,6,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,27.75,222,8,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,2,4,2,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,2,2,1,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,14.5,29,2,No IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,45,45,1,IMSS
2019,13,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,6,6,1,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,4,4,1,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,96,576,6,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,9.33333333333333333333333333333333333333,28,3,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,8,8,1,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,9.5,19,2,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,16,16,1,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,6.33333333333333333333333333333333333333,19,3,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,36.33333333333333333333333333333333333333,218,6,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,30.625,245,8,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,13,13,1,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,2.5,5,2,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,9.5,19,2,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,35.2,176,5,No IMSS
2019,5,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,2,Mujer,2,20 a 29,1,1,1,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,5.2,26,5,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,24.75,297,12,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,32.17647058823529411764705882352941176471,547,17,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,36.42857142857142857142857142857142857143,765,21,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,48,48,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,21.14285714285714285714285714285714285714,148,7,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,4.66666666666666666666666666666666666667,14,3,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,1,1,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,30,180,6,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,16.5,165,10,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,24.5,49,2,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,5,5,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,33.3,333,10,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,9,27,3,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,3,30 a 39,7.33333333333333333333333333333333333333,22,3,No IMSS
2019,14,14,Jalisco,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,2,20 a 29,16,16,1,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,13,104,8,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,3,9,3,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,4,4,1,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,21.88095238095238095238095238095238095238,919,42,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,11.66666666666666666666666666666666666667,35,3,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,32.94382022471910112359550561797752808989,2932,89,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,2,2,1,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,30,30,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,46.2,4851,105,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,26.57142857142857142857142857142857142857,744,28,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,9.5,57,6,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,3,3,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,15.48148148148148148148148148148148148148,418,27,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,6.33333333333333333333333333333333333333,19,3,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,16.4047619047619047619047619047619047619,689,42,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,11.57142857142857142857142857142857142857,486,42,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,45,45,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,41.25,330,8,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,78,78,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,7,70 y más,39.5,79,2,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,2,Mujer,5,50 a 59,1,1,1,IMSS
2019,13,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,3,30 a 39,62.5,125,2,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,71.75,287,4,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,6,60 a 69,47,47,1,No IMSS
2019,13,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,13,39,3,No IMSS
2019,13,99,Nacional,3,Maternidad,2,136,Diabetes mellitus en el embarazo,2,Mujer,2,20 a 29,84,168,2,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,7.54545454545454545454545454545454545455,83,11,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,39.64705882352941176470588235294117647059,1348,34,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,11,33,3,IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,33.57142857142857142857142857142857142857,2820,84,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,15.5,31,2,IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,42.65686274509803921568627450980392156863,4351,102,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,49.0625,1570,32,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,56,56,1,IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,19,95,5,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,1.5,6,4,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,1,1,1,IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,6.19047619047619047619047619047619047619,130,21,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,32.56818181818181818181818181818181818182,1433,44,No IMSS
2019,14,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,27.31578947368421052631578947368421052632,1038,38,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,16.53846153846153846153846153846153846154,215,13,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,1,1,1,IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,30.48571428571428571428571428571428571429,1067,35,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,1,1,1,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,3,3,1,IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,27.87179487179487179487179487179487179487,2174,78,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,35,35,1,IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,41.94782608695652173913043478260869565217,4824,115,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,33.66666666666666666666666666666666666667,909,27,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,13.6,68,5,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,1,00 a 19,9,9,1,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,21.14285714285714285714285714285714285714,148,7,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,9.9,198,20,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,3,6,2,IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,26.19512195121951219512195121951219512195,1074,41,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,7.5,15,2,IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,26.5,1166,44,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,30.18181818181818181818181818181818181818,332,11,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,7,70 y más,11,11,1,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,3,30 a 39,14,14,1,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,22,44,2,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,6,60 a 69,19,19,1,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,7,14,2,No IMSS
2019,23,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,5,50 a 59,50.5,101,2,No IMSS
2019,22,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,6.125,49,8,No IMSS
